,amc_id,fund_house,ter_name,universe_scheme_name,score,approved
699,75,bajaj finserv,Bajaj Finserv Multi Cap Fund,Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth,78.57142857142857,REVIEW
700,75,bajaj finserv,Bajaj Finserv Small Cap Fund,Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth,78.57142857142857,REVIEW
701,75,bajaj finserv,Bajaj Finserv Large and Mid Cap Fund,Bajaj Finserv Large and Mid Cap Fund- Direct Plan- Growth,77.41935483870968,REVIEW
702,75,bajaj finserv,Bajaj Finserv Large and Mid cap Fund,Bajaj Finserv Large and Mid Cap Fund- Direct Plan- Growth,77.41935483870968,REVIEW
703,75,bajaj finserv,Bajaj Finserv Consumption Fund,BAJAJ FINSERV CONSUMPTION FUND - DIRECT - GROWTH,76.92307692307692,REVIEW
704,75,bajaj finserv,Bajaj Finserv Healthcare Fund,BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH,76.31578947368422,REVIEW
705,76,helios,Helios Flexi Cap Fund,Helios Flexi Cap Fund - Direct Plan - Growth Option,100.0,APPROVE
706,76,helios,Helios Financial Services Fund,Helios Financial Services Fund - Direct Plan - Growth Option,100.0,APPROVE
707,76,helios,Helios Large & Mid Cap Fund,Helios Large & Mid Cap Fund - Direct Plan - Growth Option,100.0,APPROVE
708,76,helios,Helios Mid Cap Fund,Helios Mid Cap Fund - Direct Plan - Growth Option,100.0,APPROVE
709,76,helios,Helios Small Cap Fund,Helios Small Cap Fund - Direct Plan - Growth Option,100.0,APPROVE
710,78,old bridge,Old Bridge Focused Fund,Old Bridge Focused Fund - Direct Growth,100.0,APPROVE
711,78,old bridge,Old Bridge Focused Equity Fund,Old Bridge Focused Fund - Direct Growth,86.79245283018868,REVIEW
712,78,old bridge,Old Bridge Flexi Cap Fund,Old Bridge Flexi Cap Fund Direct Growth,78.125,REVIEW
713,79,unifi,Unifi Flexi Cap Fund,Unifi Flexi Cap Fund - Direct Growth,100.0,APPROVE
714,79,unifi,UNIFI FLEXI CAP FUND,Unifi Flexi Cap Fund - Direct Growth,100.0,APPROVE
715,81,capitalmind,CAPITALMIND FLEXI CAP FUND,CAPITALMIND FLEXI CAP FUND DIRECT GROWTH,78.78787878787878,REVIEW
716,83,the wealth company,THE WEALTH COMPANY ETHICAL FUND,THE WEALTH COMPANY ETHICAL FUND DIRECT GROWTH,81.57894736842105,REVIEW
717,83,the wealth company,THE WEALTH COMPANY SMALL CAP FUND,The Wealth Company Small Cap Fund- Direct-Growth,81.4814814814815,REVIEW
718,83,the wealth company,THE WEALTH COMPANY FLEXI CAP FUND,THE WEALTH COMPANY FLEXI CAP FUND - DIRECT GROWTH,80.48780487804879,REVIEW
719,85,abakkus,Abakkus Flexi Cap Fund,Abakkus Flexi Cap Fund - Direct - Growth,100.0,APPROVE
720,85,abakkus,Abakkus Small Cap Fund,Abakkus Small Cap Fund - Direct Plan - Growth,100.0,APPROVE
